Province/State,Country/Region,Lat,Long,Date,Value
#adm1+name,#country+name,#geo+lat,#geo+lon,#date,#affected+infected+value+num
Prince Edward Island,Canada,46.5107,-63.4168,21-02-2020,0
Prince Edward Island,Canada,46.5107,-63.4168,20-02-2020,0
Prince Edward Island,Canada,46.5107,-63.4168,19-02-2020,0
Prince Edward Island,Canada,46.5107,-63.4168,18-02-2020,0
Prince Edward Island,Canada,46.5107,-63.4168,17-02-2020,0
Prince Edward Island,Canada,46.5107,-63.4168,16-02-2020,0
Prince Edward Island,Canada,46.5107,-63.4168,15-02-2020,0
Prince Edward Island,Canada,46.5107,-63.4168,14-02-2020,0
Prince Edward Island,Canada,46.5107,-63.4168,13-02-2020,0
Prince Edward Island,Canada,46.5107,-63.4168,12-02-2020,0
Prince Edward Island,Canada,46.5107,-63.4168,11-02-2020,0
Prince Edward Island,Canada,46.5107,-63.4168,10-02-2020,0
Prince Edward Island,Canada,46.5107,-63.4168,09-02-2020,0
Prince Edward Island,Canada,46.5107,-63.4168,08-02-2020,0
Prince Edward Island,Canada,46.5107,-63.4168,07-02-2020,0
Prince Edward Island,Canada,46.5107,-63.4168,06-02-2020,0
Prince Edward Island,Canada,46.5107,-63.4168,05-02-2020,0
Prince Edward Island,Canada,46.5107,-63.4168,04-02-2020,0
Prince Edward Island,Canada,46.5107,-63.4168,03-02-2020,0
Prince Edward Island,Canada,46.5107,-63.4168,02-02-2020,0
Prince Edward Island,Canada,46.5107,-63.4168,01-02-2020,0
Prince Edward Island,Canada,46.5107,-63.4168,31-01-2020,0
Prince Edward Island,Canada,46.5107,-63.4168,30-01-2020,0
Prince Edward Island,Canada,46.5107,-63.4168,29-01-2020,0
Prince Edward Island,Canada,46.5107,-63.4168,28-01-2020,0
Prince Edward Island,Canada,46.5107,-63.4168,27-01-2020,0
Prince Edward Island,Canada,46.5107,-63.4168,26-01-2020,0
Prince Edward Island,Canada,46.5107,-63.4168,25-01-2020,0
Prince Edward Island,Canada,46.5107,-63.4168,24-01-2020,0
Prince Edward Island,Canada,46.5107,-63.4168,23-01-2020,0
Prince Edward Island,Canada,46.5107,-63.4168,22-01-2020,0
Quebec,Canada,52.9399,-73.5491,20-03-2020,139
Quebec,Canada,52.9399,-73.5491,19-03-2020,121
Quebec,Canada,52.9399,-73.5491,18-03-2020,94
Quebec,Canada,52.9399,-73.5491,17-03-2020,74
Quebec,Canada,52.9399,-73.5491,16-03-2020,50
Quebec,Canada,52.9399,-73.5491,15-03-2020,24
Quebec,Canada,52.9399,-73.5491,14-03-2020,17
Quebec,Canada,52.9399,-73.5491,13-03-2020,17
Quebec,Canada,52.9399,-73.5491,12-03-2020,9
Quebec,Canada,52.9399,-73.5491,11-03-2020,8
Quebec,Canada,52.9399,-73.5491,10-03-2020,4
Quebec,Canada,52.9399,-73.5491,09-03-2020,4
Quebec,Canada,52.9399,-73.5491,08-03-2020,4
Quebec,Canada,52.9399,-73.5491,07-03-2020,3
Quebec,Canada,52.9399,-73.5491,06-03-2020,2
Quebec,Canada,52.9399,-73.5491,05-03-2020,2
Quebec,Canada,52.9399,-73.5491,04-03-2020,1
Quebec,Canada,52.9399,-73.5491,03-03-2020,1
Quebec,Canada,52.9399,-73.5491,02-03-2020,1
Quebec,Canada,52.9399,-73.5491,01-03-2020,1
Quebec,Canada,52.9399,-73.5491,29-02-2020,1
Quebec,Canada,52.9399,-73.5491,28-02-2020,1
Quebec,Canada,52.9399,-73.5491,27-02-2020,0
Quebec,Canada,52.9399,-73.5491,26-02-2020,0
Quebec,Canada,52.9399,-73.5491,25-02-2020,0
Quebec,Canada,52.9399,-73.5491,24-02-2020,0
Quebec,Canada,52.9399,-73.5491,23-02-2020,0
Quebec,Canada,52.9399,-73.5491,22-02-2020,0
Quebec,Canada,52.9399,-73.5491,21-02-2020,0
Quebec,Canada,52.9399,-73.5491,20-02-2020,0
Quebec,Canada,52.9399,-73.5491,19-02-2020,0
Quebec,Canada,52.9399,-73.5491,18-02-2020,0
Quebec,Canada,52.9399,-73.5491,17-02-2020,0
Quebec,Canada,52.9399,-73.5491,16-02-2020,0
Quebec,Canada,52.9399,-73.5491,15-02-2020,0
Quebec,Canada,52.9399,-73.5491,14-02-2020,0
Quebec,Canada,52.9399,-73.5491,13-02-2020,0
Quebec,Canada,52.9399,-73.5491,12-02-2020,0
Quebec,Canada,52.9399,-73.5491,11-02-2020,0
Quebec,Canada,52.9399,-73.5491,10-02-2020,0
Quebec,Canada,52.9399,-73.5491,09-02-2020,0
Quebec,Canada,52.9399,-73.5491,08-02-2020,0
Quebec,Canada,52.9399,-73.5491,07-02-2020,0
Quebec,Canada,52.9399,-73.5491,06-02-2020,0
Quebec,Canada,52.9399,-73.5491,05-02-2020,0
Quebec,Canada,52.9399,-73.5491,04-02-2020,0
Quebec,Canada,52.9399,-73.5491,03-02-2020,0
Quebec,Canada,52.9399,-73.5491,02-02-2020,0
Quebec,Canada,52.9399,-73.5491,01-02-2020,0
Quebec,Canada,52.9399,-73.5491,31-01-2020,0
Quebec,Canada,52.9399,-73.5491,30-01-2020,0
Quebec,Canada,52.9399,-73.5491,29-01-2020,0
Quebec,Canada,52.9399,-73.5491,28-01-2020,0
Quebec,Canada,52.9399,-73.5491,27-01-2020,0
Quebec,Canada,52.9399,-73.5491,26-01-2020,0
Quebec,Canada,52.9399,-73.5491,25-01-2020,0
Quebec,Canada,52.9399,-73.5491,24-01-2020,0
Quebec,Canada,52.9399,-73.5491,23-01-2020,0
Quebec,Canada,52.9399,-73.5491,22-01-2020,0
Saskatchewan,Canada,52.9399,-106.4509,20-03-2020,20
Saskatchewan,Canada,52.9399,-106.4509,19-03-2020,16
Saskatchewan,Canada,52.9399,-106.4509,18-03-2020,8
Saskatchewan,Canada,52.9399,-106.4509,17-03-2020,7
Saskatchewan,Canada,52.9399,-106.4509,16-03-2020,7
Saskatchewan,Canada,52.9399,-106.4509,15-03-2020,2
Saskatchewan,Canada,52.9399,-106.4509,14-03-2020,2
Saskatchewan,Canada,52.9399,-106.4509,13-03-2020,2
Saskatchewan,Canada,52.9399,-106.4509,12-03-2020,0
Saskatchewan,Canada,52.9399,-106.4509,11-03-2020,0
Saskatchewan,Canada,52.9399,-106.4509,10-03-2020,0
Saskatchewan,Canada,52.9399,-106.4509,09-03-2020,0
Saskatchewan,Canada,52.9399,-106.4509,08-03-2020,0
Saskatchewan,Canada,52.9399,-106.4509,07-03-2020,0
Saskatchewan,Canada,52.9399,-106.4509,06-03-2020,0
Saskatchewan,Canada,52.9399,-106.4509,05-03-2020,0
Saskatchewan,Canada,52.9399,-106.4509,04-03-2020,0
Saskatchewan,Canada,52.9399,-106.4509,03-03-2020,0
Saskatchewan,Canada,52.9399,-106.4509,02-03-2020,0
Saskatchewan,Canada,52.9399,-106.4509,01-03-2020,0
Saskatchewan,Canada,52.9399,-106.4509,29-02-2020,0
Saskatchewan,Canada,52.9399,-106.4509,28-02-2020,0
Saskatchewan,Canada,52.9399,-106.4509,27-02-2020,0
Saskatchewan,Canada,52.9399,-106.4509,26-02-2020,0
Saskatchewan,Canada,52.9399,-106.4509,25-02-2020,0
Saskatchewan,Canada,52.9399,-106.4509,24-02-2020,0
Saskatchewan,Canada,52.9399,-106.4509,23-02-2020,0
Saskatchewan,Canada,52.9399,-106.4509,22-02-2020,0
Saskatchewan,Canada,52.9399,-106.4509,21-02-2020,0
Saskatchewan,Canada,52.9399,-106.4509,20-02-2020,0
Saskatchewan,Canada,52.9399,-106.4509,19-02-2020,0
Saskatchewan,Canada,52.9399,-106.4509,18-02-2020,0
Saskatchewan,Canada,52.9399,-106.4509,17-02-2020,0
Saskatchewan,Canada,52.9399,-106.4509,16-02-2020,0
Saskatchewan,Canada,52.9399,-106.4509,15-02-2020,0
Saskatchewan,Canada,52.9399,-106.4509,14-02-2020,0
Saskatchewan,Canada,52.9399,-106.4509,13-02-2020,0
Saskatchewan,Canada,52.9399,-106.4509,12-02-2020,0
Saskatchewan,Canada,52.9399,-106.4509,11-02-2020,0
Saskatchewan,Canada,52.9399,-106.4509,10-02-2020,0
Saskatchewan,Canada,52.9399,-106.4509,09-02-2020,0
Saskatchewan,Canada,52.9399,-106.4509,08-02-2020,0
Saskatchewan,Canada,52.9399,-106.4509,07-02-2020,0
Saskatchewan,Canada,52.9399,-106.4509,06-02-2020,0
Saskatchewan,Canada,52.9399,-106.4509,05-02-2020,0
Saskatchewan,Canada,52.9399,-106.4509,04-02-2020,0
Saskatchewan,Canada,52.9399,-106.4509,03-02-2020,0
Saskatchewan,Canada,52.9399,-106.4509,02-02-2020,0
Saskatchewan,Canada,52.9399,-106.4509,01-02-2020,0
Saskatchewan,Canada,52.9399,-106.4509,31-01-2020,0
Saskatchewan,Canada,52.9399,-106.4509,30-01-2020,0
Saskatchewan,Canada,52.9399,-106.4509,29-01-2020,0
Saskatchewan,Canada,52.9399,-106.4509,28-01-2020,0
Saskatchewan,Canada,52.9399,-106.4509,27-01-2020,0
Saskatchewan,Canada,52.9399,-106.4509,26-01-2020,0
Saskatchewan,Canada,52.9399,-106.4509,25-01-2020,0
Saskatchewan,Canada,52.9399,-106.4509,24-01-2020,0
Saskatchewan,Canada,52.9399,-106.4509,23-01-2020,0
Saskatchewan,Canada,52.9399,-106.4509,22-01-2020,0
,Central African Republic,6.6111,20.9394,20-03-2020,3
,Central African Republic,6.6111,20.9394,19-03-2020,1
,Central African Republic,6.6111,20.9394,18-03-2020,1
,Central African Republic,6.6111,20.9394,17-03-2020,1
,Central African Republic,6.6111,20.9394,16-03-2020,1
,Central African Republic,6.6111,20.9394,15-03-2020,1
,Central African Republic,6.6111,20.9394,14-03-2020,0
,Central African Republic,6.6111,20.9394,13-03-2020,0
,Central African Republic,6.6111,20.9394,12-03-2020,0
,Central African Republic,6.6111,20.9394,11-03-2020,0
,Central African Republic,6.6111,20.9394,10-03-2020,0
,Central African Republic,6.6111,20.9394,09-03-2020,0
,Central African Republic,6.6111,20.9394,08-03-2020,0
,Central African Republic,6.6111,20.9394,07-03-2020,0
,Central African Republic,6.6111,20.9394,06-03-2020,0
,Central African Republic,6.6111,20.9394,05-03-2020,0
,Central African Republic,6.6111,20.9394,04-03-2020,0
,Central African Republic,6.6111,20.9394,03-03-2020,0
,Central African Republic,6.6111,20.9394,02-03-2020,0
,Central African Republic,6.6111,20.9394,01-03-2020,0
,Central African Republic,6.6111,20.9394,29-02-2020,0
,Central African Republic,6.6111,20.9394,28-02-2020,0
,Central African Republic,6.6111,20.9394,27-02-2020,0
,Central African Republic,6.6111,20.9394,26-02-2020,0
,Central African Republic,6.6111,20.9394,25-02-2020,0
,Central African Republic,6.6111,20.9394,24-02-2020,0
,Central African Republic,6.6111,20.9394,23-02-2020,0
,Central African Republic,6.6111,20.9394,22-02-2020,0
,Central African Republic,6.6111,20.9394,21-02-2020,0
,Central African Republic,6.6111,20.9394,20-02-2020,0
,Central African Republic,6.6111,20.9394,19-02-2020,0
,Central African Republic,6.6111,20.9394,18-02-2020,0
,Central African Republic,6.6111,20.9394,17-02-2020,0
,Central African Republic,6.6111,20.9394,16-02-2020,0
,Central African Republic,6.6111,20.9394,15-02-2020,0
,Central African Republic,6.6111,20.9394,14-02-2020,0
,Central African Republic,6.6111,20.9394,13-02-2020,0
,Central African Republic,6.6111,20.9394,12-02-2020,0
,Central African Republic,6.6111,20.9394,11-02-2020,0
,Central African Republic,6.6111,20.9394,10-02-2020,0
,Central African Republic,6.6111,20.9394,09-02-2020,0
,Central African Republic,6.6111,20.9394,08-02-2020,0
,Central African Republic,6.6111,20.9394,07-02-2020,0
,Central African Republic,6.6111,20.9394,06-02-2020,0
,Central African Republic,6.6111,20.9394,05-02-2020,0
,Central African Republic,6.6111,20.9394,04-02-2020,0
,Central African Republic,6.6111,20.9394,03-02-2020,0
,Central African Republic,6.6111,20.9394,02-02-2020,0
,Central African Republic,6.6111,20.9394,01-02-2020,0
,Central African Republic,6.6111,20.9394,31-01-2020,0
,Central African Republic,6.6111,20.9394,30-01-2020,0
,Central African Republic,6.6111,20.9394,29-01-2020,0
,Central African Republic,6.6111,20.9394,28-01-2020,0
,Central African Republic,6.6111,20.9394,27-01-2020,0
,Central African Republic,6.6111,20.9394,26-01-2020,0
,Central African Republic,6.6111,20.9394,25-01-2020,0
,Central African Republic,6.6111,20.9394,24-01-2020,0
,Central African Republic,6.6111,20.9394,23-01-2020,0
,Central African Republic,6.6111,20.9394,22-01-2020,0
,Chad,15.4542,18.7322,20-03-2020,1
,Chad,15.4542,18.7322,19-03-2020,1
,Chad,15.4542,18.7322,18-03-2020,0
,Chad,15.4542,18.7322,17-03-2020,0
,Chad,15.4542,18.7322,16-03-2020,0
,Chad,15.4542,18.7322,15-03-2020,0
,Chad,15.4542,18.7322,14-03-2020,0
,Chad,15.4542,18.7322,13-03-2020,0
,Chad,15.4542,18.7322,12-03-2020,0
,Chad,15.4542,18.7322,11-03-2020,0
,Chad,15.4542,18.7322,10-03-2020,0
,Chad,15.4542,18.7322,09-03-2020,0
,Chad,15.4542,18.7322,08-03-2020,0
,Chad,15.4542,18.7322,07-03-2020,0
,Chad,15.4542,18.7322,06-03-2020,0
,Chad,15.4542,18.7322,05-03-2020,0
,Chad,15.4542,18.7322,04-03-2020,0
,Chad,15.4542,18.7322,03-03-2020,0
,Chad,15.4542,18.7322,02-03-2020,0
,Chad,15.4542,18.7322,01-03-2020,0
,Chad,15.4542,18.7322,29-02-2020,0
,Chad,15.4542,18.7322,28-02-2020,0
,Chad,15.4542,18.7322,27-02-2020,0
,Chad,15.4542,18.7322,26-02-2020,0
,Chad,15.4542,18.7322,25-02-2020,0
,Chad,15.4542,18.7322,24-02-2020,0
,Chad,15.4542,18.7322,23-02-2020,0
,Chad,15.4542,18.7322,22-02-2020,0
,Chad,15.4542,18.7322,21-02-2020,0
,Chad,15.4542,18.7322,20-02-2020,0
,Chad,15.4542,18.7322,19-02-2020,0
,Chad,15.4542,18.7322,18-02-2020,0
,Chad,15.4542,18.7322,17-02-2020,0
,Chad,15.4542,18.7322,16-02-2020,0
,Chad,15.4542,18.7322,15-02-2020,0
,Chad,15.4542,18.7322,14-02-2020,0
,Chad,15.4542,18.7322,13-02-2020,0
,Chad,15.4542,18.7322,12-02-2020,0
,Chad,15.4542,18.7322,11-02-2020,0
,Chad,15.4542,18.7322,10-02-2020,0
,Chad,15.4542,18.7322,09-02-2020,0
,Chad,15.4542,18.7322,08-02-2020,0
,Chad,15.4542,18.7322,07-02-2020,0
,Chad,15.4542,18.7322,06-02-2020,0
,Chad,15.4542,18.7322,05-02-2020,0
,Chad,15.4542,18.7322,04-02-2020,0
,Chad,15.4542,18.7322,03-02-2020,0
,Chad,15.4542,18.7322,02-02-2020,0
,Chad,15.4542,18.7322,01-02-2020,0
,Chad,15.4542,18.7322,31-01-2020,0
,Chad,15.4542,18.7322,30-01-2020,0
,Chad,15.4542,18.7322,29-01-2020,0
,Chad,15.4542,18.7322,28-01-2020,0
,Chad,15.4542,18.7322,27-01-2020,0
,Chad,15.4542,18.7322,26-01-2020,0
,Chad,15.4542,18.7322,25-01-2020,0
,Chad,15.4542,18.7322,24-01-2020,0
,Chad,15.4542,18.7322,23-01-2020,0
,Chad,15.4542,18.7322,22-01-2020,0
,Chile,-35.6751,-71.543,20-03-2020,434
,Chile,-35.6751,-71.543,19-03-2020,238
,Chile,-35.6751,-71.543,18-03-2020,238
,Chile,-35.6751,-71.543,17-03-2020,201
,Chile,-35.6751,-71.543,16-03-2020,155
,Chile,-35.6751,-71.543,15-03-2020,74
,Chile,-35.6751,-71.543,14-03-2020,61
,Chile,-35.6751,-71.543,13-03-2020,43
,Chile,-35.6751,-71.543,12-03-2020,23
,Chile,-35.6751,-71.543,11-03-2020,23
,Chile,-35.6751,-71.543,10-03-2020,13
,Chile,-35.6751,-71.543,09-03-2020,8
,Chile,-35.6751,-71.543,08-03-2020,8
,Chile,-35.6751,-71.543,07-03-2020,4
,Chile,-35.6751,-71.543,06-03-2020,4
,Chile,-35.6751,-71.543,05-03-2020,4
,Chile,-35.6751,-71.543,04-03-2020,1
,Chile,-35.6751,-71.543,03-03-2020,1
,Chile,-35.6751,-71.543,02-03-2020,0
,Chile,-35.6751,-71.543,01-03-2020,0
,Chile,-35.6751,-71.543,29-02-2020,0
,Chile,-35.6751,-71.543,28-02-2020,0
,Chile,-35.6751,-71.543,27-02-2020,0
,Chile,-35.6751,-71.543,26-02-2020,0
,Chile,-35.6751,-71.543,25-02-2020,0
,Chile,-35.6751,-71.543,24-02-2020,0
,Chile,-35.6751,-71.543,23-02-2020,0
,Chile,-35.6751,-71.543,22-02-2020,0
,Chile,-35.6751,-71.543,21-02-2020,0
,Chile,-35.6751,-71.543,20-02-2020,0
,Chile,-35.6751,-71.543,19-02-2020,0
,Chile,-35.6751,-71.543,18-02-2020,0
,Chile,-35.6751,-71.543,17-02-2020,0
,Chile,-35.6751,-71.543,16-02-2020,0
,Chile,-35.6751,-71.543,15-02-2020,0
,Chile,-35.6751,-71.543,14-02-2020,0
,Chile,-35.6751,-71.543,13-02-2020,0
,Chile,-35.6751,-71.543,12-02-2020,0
,Chile,-35.6751,-71.543,11-02-2020,0
,Chile,-35.6751,-71.543,10-02-2020,0
,Chile,-35.6751,-71.543,09-02-2020,0
,Chile,-35.6751,-71.543,08-02-2020,0
,Chile,-35.6751,-71.543,07-02-2020,0
,Chile,-35.6751,-71.543,06-02-2020,0
,Chile,-35.6751,-71.543,05-02-2020,0
,Chile,-35.6751,-71.543,04-02-2020,0
,Chile,-35.6751,-71.543,03-02-2020,0
,Chile,-35.6751,-71.543,02-02-2020,0
,Chile,-35.6751,-71.543,01-02-2020,0
,Chile,-35.6751,-71.543,31-01-2020,0
,Chile,-35.6751,-71.543,30-01-2020,0
,Chile,-35.6751,-71.543,29-01-2020,0
,Chile,-35.6751,-71.543,28-01-2020,0
,Chile,-35.6751,-71.543,27-01-2020,0
,Chile,-35.6751,-71.543,26-01-2020,0
,Chile,-35.6751,-71.543,25-01-2020,0
,Chile,-35.6751,-71.543,24-01-2020,0
,Chile,-35.6751,-71.543,23-01-2020,0
,Chile,-35.6751,-71.543,22-01-2020,0
Anhui,China,31.8257,117.2264,20-03-2020,990
Anhui,China,31.8257,117.2264,19-03-2020,990
Anhui,China,31.8257,117.2264,18-03-2020,990
Anhui,China,31.8257,117.2264,17-03-2020,990
Anhui,China,31.8257,117.2264,16-03-2020,990
Anhui,China,31.8257,117.2264,15-03-2020,990
Anhui,China,31.8257,117.2264,14-03-2020,990
Anhui,China,31.8257,117.2264,13-03-2020,990
Anhui,China,31.8257,117.2264,12-03-2020,990
Anhui,China,31.8257,117.2264,11-03-2020,990
Anhui,China,31.8257,117.2264,10-03-2020,990
Anhui,China,31.8257,117.2264,09-03-2020,990
Anhui,China,31.8257,117.2264,08-03-2020,990
Anhui,China,31.8257,117.2264,07-03-2020,990
Anhui,China,31.8257,117.2264,06-03-2020,990
Anhui,China,31.8257,117.2264,05-03-2020,990
Anhui,China,31.8257,117.2264,04-03-2020,990
Anhui,China,31.8257,117.2264,03-03-2020,990
Anhui,China,31.8257,117.2264,02-03-2020,990
Anhui,China,31.8257,117.2264,01-03-2020,990
Anhui,China,31.8257,117.2264,29-02-2020,990
Anhui,China,31.8257,117.2264,28-02-2020,990
Anhui,China,31.8257,117.2264,27-02-2020,989
Anhui,China,31.8257,117.2264,26-02-2020,989
Anhui,China,31.8257,117.2264,25-02-2020,989
Anhui,China,31.8257,117.2264,24-02-2020,989
Anhui,China,31.8257,117.2264,23-02-2020,989
Anhui,China,31.8257,117.2264,22-02-2020,989
Anhui,China,31.8257,117.2264,21-02-2020,988
Anhui,China,31.8257,117.2264,20-02-2020,987
Anhui,China,31.8257,117.2264,19-02-2020,986
Anhui,China,31.8257,117.2264,18-02-2020,982
Anhui,China,31.8257,117.2264,17-02-2020,973
Anhui,China,31.8257,117.2264,16-02-2020,962
Anhui,China,31.8257,117.2264,15-02-2020,950
Anhui,China,31.8257,117.2264,14-02-2020,934
Anhui,China,31.8257,117.2264,13-02-2020,910
Anhui,China,31.8257,117.2264,12-02-2020,889
Anhui,China,31.8257,117.2264,11-02-2020,860
Anhui,China,31.8257,117.2264,10-02-2020,830
Anhui,China,31.8257,117.2264,09-02-2020,779
Anhui,China,31.8257,117.2264,08-02-2020,733
Anhui,China,31.8257,117.2264,07-02-2020,665
Anhui,China,31.8257,117.2264,06-02-2020,591
Anhui,China,31.8257,117.2264,05-02-2020,530
Anhui,China,31.8257,117.2264,04-02-2020,480
Anhui,China,31.8257,117.2264,03-02-2020,408
Anhui,China,31.8257,117.2264,02-02-2020,340
Anhui,China,31.8257,117.2264,01-02-2020,297
Anhui,China,31.8257,117.2264,31-01-2020,237
Anhui,China,31.8257,117.2264,30-01-2020,200
Anhui,China,31.8257,117.2264,29-01-2020,152
Anhui,China,31.8257,117.2264,28-01-2020,106
Anhui,China,31.8257,117.2264,27-01-2020,70
Anhui,China,31.8257,117.2264,26-01-2020,60
Anhui,China,31.8257,117.2264,25-01-2020,39
Anhui,China,31.8257,117.2264,24-01-2020,15
Anhui,China,31.8257,117.2264,23-01-2020,9
Anhui,China,31.8257,117.2264,22-01-2020,1
Beijing,China,40.1824,116.4142,20-03-2020,491
Beijing,China,40.1824,116.4142,19-03-2020,480
Beijing,China,40.1824,116.4142,18-03-2020,469
Beijing,China,40.1824,116.4142,17-03-2020,456
Beijing,China,40.1824,116.4142,16-03-2020,452
Beijing,China,40.1824,116.4142,15-03-2020,442
Beijing,China,40.1824,116.4142,14-03-2020,437
Beijing,China,40.1824,116.4142,13-03-2020,436
Beijing,China,40.1824,116.4142,12-03-2020,435
Beijing,China,40.1824,116.4142,11-03-2020,435
Beijing,China,40.1824,116.4142,10-03-2020,429
Beijing,China,40.1824,116.4142,09-03-2020,428
Beijing,China,40.1824,116.4142,08-03-2020,428
Beijing,China,40.1824,116.4142,07-03-2020,426
Beijing,China,40.1824,116.4142,06-03-2020,422
Beijing,China,40.1824,116.4142,05-03-2020,418
Beijing,China,40.1824,116.4142,04-03-2020,418
Beijing,China,40.1824,116.4142,03-03-2020,414
Beijing,China,40.1824,116.4142,02-03-2020,414
Beijing,China,40.1824,116.4142,01-03-2020,413
Beijing,China,40.1824,116.4142,29-02-2020,411
Beijing,China,40.1824,116.4142,28-02-2020,410
Beijing,China,40.1824,116.4142,27-02-2020,410
Beijing,China,40.1824,116.4142,26-02-2020,400
Beijing,China,40.1824,116.4142,25-02-2020,400
Beijing,China,40.1824,116.4142,24-02-2020,399
Beijing,China,40.1824,116.4142,23-02-2020,399
Beijing,China,40.1824,116.4142,22-02-2020,399
Beijing,China,40.1824,116.4142,21-02-2020,396
Beijing,China,40.1824,116.4142,20-02-2020,395
Beijing,China,40.1824,116.4142,19-02-2020,393
Beijing,China,40.1824,116.4142,18-02-2020,387
Beijing,China,40.1824,116.4142,17-02-2020,381
Beijing,China,40.1824,116.4142,16-02-2020,380
Beijing,China,40.1824,116.4142,15-02-2020,375
Beijing,China,40.1824,116.4142,14-02-2020,372
Beijing,China,40.1824,116.4142,13-02-2020,366
Beijing,China,40.1824,116.4142,12-02-2020,352
Beijing,China,40.1824,116.4142,11-02-2020,342
Beijing,China,40.1824,116.4142,10-02-2020,337
Beijing,China,40.1824,116.4142,09-02-2020,326
Beijing,China,40.1824,116.4142,08-02-2020,315
Beijing,China,40.1824,116.4142,07-02-2020,297
Beijing,China,40.1824,116.4142,06-02-2020,274
Beijing,China,40.1824,116.4142,05-02-2020,253
Beijing,China,40.1824,116.4142,04-02-2020,228
Beijing,China,40.1824,116.4142,03-02-2020,212
Beijing,China,40.1824,116.4142,02-02-2020,191
Beijing,China,40.1824,116.4142,01-02-2020,168
Beijing,China,40.1824,116.4142,31-01-2020,139
Beijing,China,40.1824,116.4142,30-01-2020,114
Beijing,China,40.1824,116.4142,29-01-2020,111
Beijing,China,40.1824,116.4142,28-01-2020,91
Beijing,China,40.1824,116.4142,27-01-2020,80
Beijing,China,40.1824,116.4142,26-01-2020,68
Beijing,China,40.1824,116.4142,25-01-2020,41
Beijing,China,40.1824,116.4142,24-01-2020,36
Beijing,China,40.1824,116.4142,23-01-2020,22
Beijing,China,40.1824,116.4142,22-01-2020,14
Chongqing,China,30.0572,107.874,20-03-2020,576
Chongqing,China,30.0572,107.874,19-03-2020,576
Chongqing,China,30.0572,107.874,18-03-2020,576
Chongqing,China,30.0572,107.874,17-03-2020,576
Chongqing,China,30.0572,107.874,16-03-2020,576
Chongqing,China,30.0572,107.874,15-03-2020,576
Chongqing,China,30.0572,107.874,14-03-2020,576
Chongqing,China,30.0572,107.874,13-03-2020,576
Chongqing,China,30.0572,107.874,12-03-2020,576
Chongqing,China,30.0572,107.874,11-03-2020,576
Chongqing,China,30.0572,107.874,10-03-2020,576
Chongqing,China,30.0572,107.874,09-03-2020,576
Chongqing,China,30.0572,107.874,08-03-2020,576
Chongqing,China,30.0572,107.874,07-03-2020,576
Chongqing,China,30.0572,107.874,06-03-2020,576
Chongqing,China,30.0572,107.874,05-03-2020,576
Chongqing,China,30.0572,107.874,04-03-2020,576
Chongqing,China,30.0572,107.874,03-03-2020,576
Chongqing,China,30.0572,107.874,02-03-2020,576
Chongqing,China,30.0572,107.874,01-03-2020,576
Chongqing,China,30.0572,107.874,29-02-2020,576
Chongqing,China,30.0572,107.874,28-02-2020,576
Chongqing,China,30.0572,107.874,27-02-2020,576
Chongqing,China,30.0572,107.874,26-02-2020,576
Chongqing,China,30.0572,107.874,25-02-2020,576
Chongqing,China,30.0572,107.874,24-02-2020,576
Chongqing,China,30.0572,107.874,23-02-2020,575
Chongqing,China,30.0572,107.874,22-02-2020,573
Chongqing,China,30.0572,107.874,21-02-2020,572
Chongqing,China,30.0572,107.874,20-02-2020,567
Chongqing,China,30.0572,107.874,19-02-2020,560
Chongqing,China,30.0572,107.874,18-02-2020,555
Chongqing,China,30.0572,107.874,17-02-2020,553
Chongqing,China,30.0572,107.874,16-02-2020,551
Chongqing,China,30.0572,107.874,15-02-2020,544
Chongqing,China,30.0572,107.874,14-02-2020,537
Chongqing,China,30.0572,107.874,13-02-2020,529
Chongqing,China,30.0572,107.874,12-02-2020,518
Chongqing,China,30.0572,107.874,11-02-2020,505
Chongqing,China,30.0572,107.874,10-02-2020,486
Chongqing,China,30.0572,107.874,09-02-2020,468
Chongqing,China,30.0572,107.874,08-02-2020,428
Chongqing,China,30.0572,107.874,07-02-2020,426
Chongqing,China,30.0572,107.874,06-02-2020,411
Chongqing,China,30.0572,107.874,05-02-2020,389
Chongqing,China,30.0572,107.874,04-02-2020,366
Chongqing,China,30.0572,107.874,03-02-2020,337
Chongqing,China,30.0572,107.874,02-02-2020,300
Chongqing,China,30.0572,107.874,01-02-2020,247
Chongqing,China,30.0572,107.874,31-01-2020,211
Chongqing,China,30.0572,107.874,30-01-2020,182
Chongqing,China,30.0572,107.874,29-01-2020,147
Chongqing,China,30.0572,107.874,28-01-2020,132
Chongqing,China,30.0572,107.874,27-01-2020,110
Chongqing,China,30.0572,107.874,26-01-2020,75
Chongqing,China,30.0572,107.874,25-01-2020,57
Chongqing,China,30.0572,107.874,24-01-2020,27
Chongqing,China,30.0572,107.874,23-01-2020,9
Chongqing,China,30.0572,107.874,22-01-2020,6
Fujian,China,26.0789,117.9874,20-03-2020,299
Fujian,China,26.0789,117.9874,19-03-2020,296
Fujian,China,26.0789,117.9874,18-03-2020,296
Fujian,China,26.0789,117.9874,17-03-2020,296
Fujian,China,26.0789,117.9874,16-03-2020,296
Fujian,China,26.0789,117.9874,15-03-2020,296
Fujian,China,26.0789,117.9874,14-03-2020,296
Fujian,China,26.0789,117.9874,13-03-2020,296
